longitude,latitude,time,chlorophyll,electrical conductivity,Low Frequency Water Depth(m),Dissolved Oxygen(% Sat),Dissolved oxygen(mg/L),Ammonia nitrogen,salinity,Phycotin,Total dissolved solids,turbidity,temperature,PH value,PH value(mv)
120.6826365,31.3136456,2021-12-03 10:25:10,3.94,365.71,2.359,15.34,1.66,0,0.24,1017.4,318.97,13.89,11.662,7.92,-80.69
120.6826306,31.3136206,2021-12-03 10:25:12,4,365.51,2.41,23.81,2.58,0,0.24,1021,318.78,13.89,11.664,7.92,-80.74
120.6826434,31.3135959,2021-12-03 10:25:14,3.97,365.67,2.369,39.33,4.26,0,0.24,1023.97,318.9,13.86,11.666,7.92,-80.79
120.6826693,31.3135795,2021-12-03 10:25:16,4.03,365.67,2.359,42.94,4.66,0,0.24,1025.28,318.87,13.85,11.669,7.92,-80.83
120.682702,31.3135722,2021-12-03 10:25:18,4.1,365.74,2.349,29.4,3.19,0,0.24,1016.42,318.92,13.83,11.672,7.92,-80.87
120.6827356,31.3135733,2021-12-03 10:25:20,4.07,365.7,2.39,29.3,3.18,0,0.24,1026.4,318.88,13.83,11.673,7.93,-80.92
120.6827678,31.3135819,2021-12-03 10:25:22,4.09,365.7,2.38,23.7,2.57,0,0.24,1016.71,318.87,13.83,11.674,7.93,-80.96
120.6827985,31.3135949,2021-12-03 10:25:24,4.09,365.66,2.16,23.69,2.57,0,0.24,1019.78,318.82,13.83,11.675,7.93,-81
120.6828279,31.3136101,2021-12-03 10:25:26,4.07,365.71,2.22,26.86,2.91,0,0.24,1025.58,318.86,13.84,11.676,7.93,-81.03
120.6828566,31.3136246,2021-12-03 10:25:28,4.03,365.66,2.109,12.42,1.35,0,0.24,1020.79,318.82,13.84,11.675,7.93,-81
120.6828862,31.3136383,2021-12-03 10:25:30,4.08,365.62,2.13,8.74,0.95,0,0.24,1020.58,318.79,13.85,11.674,7.93,-81
120.6829157,31.3136505,2021-12-03 10:25:32,4.03,365.63,2.17,17.54,1.9,0,0.24,1020.91,318.81,13.85,11.673,7.93,-81.14
120.6829469,31.3136622,2021-12-03 10:25:34,4,365.64,2.43,29.89,3.24,0,0.24,1023.88,318.82,13.85,11.673,7.93,-81.17
120.6829808,31.3136746,2021-12-03 10:25:36,3.97,365.73,2.99,22.91,2.48,0,0.24,1028.38,318.91,13.85,11.671,7.93,-81.19
120.6830126,31.3136857,2021-12-03 10:25:38,4,365.91,3.619,11.78,1.28,0,0.24,1015.98,319.09,13.84,11.669,7.93,-81.21
120.6830437,31.3136974,2021-12-03 10:25:40,4,365.76,4.07,18.8,2.04,0,0.24,1017.16,318.98,13.82,11.667,7.93,-81.23
120.6830743,31.3137096,2021-12-03 10:25:42,4.01,365.58,4.03,22.44,2.43,0,0.24,1010.91,318.84,13.79,11.664,7.9,-81.24
120.6831058,31.3137205,2021-12-03 10:25:44,3.97,365.47,3.98,31.51,3.42,0,0.24,998.88,318.78,13.78,11.66,7,-81.25
120.6831384,31.3137293,2021-12-03 10:25:46,3.97,365.27,3.98,25.34,2.75,0,0.24,1001.83,318.64,13.76,11.655,7.93,-81.26
120.6831704,31.3137389,2021-12-03 10:25:48,3.96,365.26,3.98,8.38,0.91,0,0.24,997.13,318.68,13.72,11.65,7.93,-81.26
120.6832024,31.3137495,2021-12-03 10:25:50,3.93,365.07,3.99,26.03,2.82,0,0.24,997.21,318.55,13.7,11.646,7.93,-81.26
120.6832345,31.3137582,2021-12-03 10:25:52,3.97,365.13,4.01,33.62,3.65,0,0.24,992.21,318.62,13.68,11.642,7,-81.25
120.6832673,31.3137648,2021-12-03 10:25:54,3.92,365.04,3.98,13.64,1.48,0,0.24,993.78,318.57,13.66,11.641,7.93,-81.25
120.6832999,31.3137719,2021-12-03 10:25:56,3.92,365.15,4,26.44,2.87,0,0.24,991.25,318.69,13.64,11.637,7.93,-81.24
120.683333,31.3137802,2021-12-03 10:25:58,3.95,365.31,3.99,42.09,4.57,0,0.24,995.92,318.84,13.61,11.636,7,-81.24
120.6833658,31.3137859,2021-12-03 10:26:00,3.92,365.35,3.99,37.19,4.04,0,0.24,1001.32,318.87,13.59,11.636,7.93,-81.23
120.6833996,31.3137902,2021-12-03 10:26:02,3.93,365.04,3.99,21.32,2.31,0,0.24,1014.92,318.58,13.57,11.638,7.93,-81.23
120.683433,31.3137963,2021-12-03 10:26:04,3.91,364.92,4.03,11.91,1.29,0,0.24,998.85,318.47,13.57,11.639,7.93,-81.23
120.6834651,31.313804,2021-12-03 10:26:06,3.91,364.92,4.07,22.91,2.49,0,0.24,997.01,318.46,13.55,11.64,7.93,-81.23
120.6834974,31.31381,2021-12-03 10:26:08,3.93,364.91,4.099,27.74,3.01,0,0.24,990.11,318.44,13.55,11.642,7.93,-81.23
120.6835305,31.3138145,2021-12-03 10:26:10,3.86,364.94,4.15,16.73,1.81,0,0.24,992.9,318.45,13.55,11.643,7.93,-81.23
120.6835623,31.3138215,2021-12-03 10:26:12,3.89,364.74,4.119,26.08,2.83,0,0.24,995.16,318.26,13.52,11.645,7.93,-81.23
120.6835951,31.3138308,2021-12-03 10:26:14,3.83,364.99,4.139,28.04,3.04,0,0.24,994.08,318.48,13.48,11.645,7.93,-81.23
120.6836261,31.3138436,2021-12-03 10:26:16,3.78,365.17,4.17,4.24,0.46,0,0.24,999.7,318.64,13.45,11.645,7.93,-81.22
120.6836546,31.3138583,2021-12-03 10:26:18,3.79,365.28,4.159,15.07,1.64,0,0.24,998.67,318.73,13.41,11.646,7.93,-81.21
120.6836834,31.3138749,2021-12-03 10:26:20,3.82,365.11,4.21,20.41,2.21,0,0.24,995.11,318.58,13.38,11.646,7.93,-81.2
120.6837129,31.3138885,2021-12-03 10:26:22,3.92,364.91,4.17,29.5,3.2,0,0.24,998.88,318.4,13.36,11.647,7.93,-81.19
120.6837438,31.3139005,2021-12-03 10:26:24,3.87,364.94,4.19,13.38,1.45,0,0.24,1012.17,318.44,13.35,11.645,7.93,-81.18
120.6837761,31.3139105,2021-12-03 10:26:26,3.9,365.03,4.17,21.41,2.32,0,0.24,1010.91,318.53,13.33,11.643,7.93,-81.17
120.6838092,31.3139187,2021-12-03 10:26:28,3.94,364.76,4.21,9.18,1,0,0.24,999.47,318.29,13.35,11.644,7.93,-81.17
120.6838418,31.3139258,2021-12-03 10:26:30,3.88,364.89,4.17,21.62,2.35,0,0.24,1006.56,318.41,13.36,11.643,7.93,-81.17
120.6838787,31.3139322,2021-12-03 10:26:32,3.88,364.9,4.17,23.88,2.59,0,0.24,1017.7,318.44,13.38,11.64,7.93,-81.18
120.6839124,31.3139365,2021-12-03 10:26:34,3.87,365.18,4.199,26.64,2.89,0,0.24,1015.32,318.7,13.42,11.639,7.93,-81.18
120.6839457,31.313938,2021-12-03 10:26:36,3.9,365.34,4.159,21.48,2.33,0,0.24,1007.35,318.83,13.43,11.639,7.93,-81.19
120.6839806,31.3139416,2021-12-03 10:26:38,3.89,365.34,4.19,23.87,2.59,0,0.24,1004.64,318.82,13.45,11.641,7.93,-81.19
120.6840137,31.3139472,2021-12-03 10:26:40,3.89,365.25,4.19,32.54,3.53,0,0.24,992.01,318.75,13.46,11.639,7.93,-81.19
120.6840474,31.3139537,2021-12-03 10:26:42,3.85,365.19,4.17,26.05,2.83,0,0.24,979.91,318.72,13.46,11.637,7.93,-81.17
120.6840784,31.3139653,2021-12-03 10:26:44,3.89,364.99,4.199,9.83,1.07,0,0.24,963,318.54,13.45,11.638,7.93,-81.16
120.6841063,31.3139823,2021-12-03 10:26:46,3.81,365.01,4.219,21.32,2.31,0,0.24,973.78,318.56,13.42,11.637,7.93,-81.12
120.6841348,31.3139943,2021-12-03 10:26:48,3.76,364.88,4.239,20.99,2.28,0,0.24,973.46,318.47,13.42,11.635,7.93,-81.07
120.6841673,31.3139962,2021-12-03 10:26:50,3.74,364.66,4.239,22.89,2.48,0,0.24,967.82,318.3,13.41,11.632,7.93,-81.02
120.6842007,31.313994,2021-12-03 10:26:52,3.76,364.57,4.26,30.36,3.29,0,0.24,968.58,318.23,13.41,11.631,7.93,-80.95
120.6842344,31.3139958,2021-12-03 10:26:54,3.64,364.9,4.25,27.19,2.95,0,0.24,955.67,318.52,13.39,11.631,7.93,-80.89
120.6842683,31.3140012,2021-12-03 10:26:56,3.69,364.88,4.3,21.3,2.31,0,0.24,958.77,318.5,13.36,11.631,7.92,-80.83
120.6843012,31.3140081,2021-12-03 10:26:58,3.67,364.96,4.32,32.6,3.54,0,0.24,963.88,318.57,13.35,11.631,7.92,-80.77
120.6843346,31.3140184,2021-12-03 10:27:00,3.66,364.81,4.329,22.62,2.46,0,0.24,966.67,318.42,13.32,11.633,7.92,-80.7
120.6843651,31.3140305,2021-12-03 10:27:02,3.72,364.72,4.3,26.58,2.88,0,0.24,970.83,318.32,13.29,11.636,7.92,-80.65
120.6843961,31.3140421,2021-12-03 10:27:04,3.71,364.81,4.36,25.17,2.73,0,0.24,980.71,318.38,13.25,11.638,7.92,-80.6
120.6844288,31.3140478,2021-12-03 10:27:06,3.74,364.66,4.369,21.43,2.33,0,0.24,975.83,318.23,13.21,11.64,7.92,-80.55
120.6844628,31.3140513,2021-12-03 10:27:08,3.77,364.31,4.429,31.84,3.45,0,0.24,969.04,317.91,13.17,11.642,7.92,-80.51
120.6844965,31.3140584,2021-12-03 10:27:10,3.78,364.28,4.489,14.1,1.53,0,0.24,947.32,317.86,13.14,11.645,7.92,-80.47
120.684528,31.314069,2021-12-03 10:27:12,3.75,364.61,4.5,16.14,1.75,0,0.24,953.61,318.13,13.11,11.648,7.92,-80.44
120.6845583,31.3140837,2021-12-03 10:27:14,3.75,364.78,4.59,14.19,1.54,0,0.24,952.68,318.28,13.12,11.648,7.92,-80.4
120.6845883,31.3140973,2021-12-03 10:27:16,3.71,365.1,4.57,31.92,3.46,0,0.24,963.92,318.55,13.12,11.649,7.92,-80.37
120.6846195,31.3141079,2021-12-03 10:27:18,3.71,365.29,4.599,11.58,1.26,0,0.24,958.81,318.71,13.13,11.65,7.92,-80.34
120.6846513,31.3141184,2021-12-03 10:27:20,3.73,365.27,4.599,21.92,2.38,0,0.24,961,318.68,13.15,11.651,7.91,-80.31
120.6846835,31.3141277,2021-12-03 10:27:22,3.73,365.51,4.59,20.34,2.21,0,0.24,955.99,318.88,13.15,11.652,7.91,-80.29
120.6847161,31.3141323,2021-12-03 10:27:24,3.68,365.61,4.63,18.38,1.99,0,0.24,950.07,318.97,13.18,11.651,7.91,-80.27
120.6847532,31.3141323,2021-12-03 10:27:26,3.71,365.33,4.59,45.6,4.95,0,0.24,958.48,318.74,13.19,11.649,7.91,-80.25
120.6847871,31.3141302,2021-12-03 10:27:28,3.75,365.31,4.59,24.69,2.68,0,0.24,964.57,318.75,13.2,11.647,7.91,-80.24
120.6848205,31.3141318,2021-12-03 10:27:30,3.76,364.96,4.61,18.32,1.99,0,0.24,974.37,318.46,13.2,11.644,7.91,-80.23
120.6848553,31.3141376,2021-12-03 10:27:32,3.69,364.97,4.61,42.29,4.59,0,0.24,975.19,318.47,13.2,11.645,7.91,-80.22
120.6848873,31.3141461,2021-12-03 10:27:34,3.74,364.9,4.63,17.73,1.92,0,0.24,979.01,318.41,13.21,11.644,7.91,-80.21
120.6849202,31.3141536,2021-12-03 10:27:36,3.76,364.87,4.659,15.65,1.7,0,0.24,974.23,318.4,13.2,11.642,7.91,-80.2
120.6849544,31.3141601,2021-12-03 10:27:38,3.73,364.99,4.659,13.03,1.41,0,0.24,980.54,318.53,13.21,11.639,7.91,-80.19
120.6849869,31.3141675,2021-12-03 10:27:40,3.7,365.13,4.699,13.94,1.51,0,0.24,976.23,318.65,13.21,11.639,7.91,-80.17
120.6850198,31.3141737,2021-12-03 10:27:42,3.73,365.31,4.699,31.59,3.43,0,0.24,980.65,318.8,13.2,11.641,7.91,-80.16
120.6850541,31.3141777,2021-12-03 10:27:44,3.72,365.45,4.739,27.68,3,0,0.24,986.79,318.93,13.21,11.639,7.91,-80.14
120.6850877,31.3141819,2021-12-03 10:27:46,3.71,365.46,4.789,38.02,4.13,0,0.24,981.06,318.96,13.19,11.637,7.91,-80.13
120.6851201,31.3141874,2021-12-03 10:27:48,3.69,365.53,4.769,19.88,2.16,0,0.24,991.66,319.04,13.19,11.635,7.91,-80.12
120.6851534,31.3141904,2021-12-03 10:27:50,3.73,365.43,4.789,5.82,0.63,0,0.24,996.92,318.96,13.21,11.633,7.91,-80.11
120.685187,31.3141917,2021-12-03 10:27:52,3.76,365.44,4.829,15.95,1.73,0,0.24,1010.3,318.99,13.19,11.631,7.91,-80.1
120.6852204,31.3141916,2021-12-03 10:27:54,3.76,365.28,4.8,32.25,3.5,0,0.24,1006.94,318.87,13.18,11.629,7.91,-80.09
120.6852542,31.3141894,2021-12-03 10:27:56,3.86,365.17,4.84,21.99,2.39,0,0.24,1004.72,318.79,13.18,11.626,7.91,-80.08
120.6852874,31.3141885,2021-12-03 10:27:58,3.86,365.11,4.829,28.97,3.14,0,0.24,999.37,318.75,13.17,11.624,7.91,-80.07
120.6853213,31.3141939,2021-12-03 10:28:00,3.89,365.17,4.889,19.31,2.1,0,0.24,1000.61,318.82,13.17,11.622,7.91,-80.06
120.6853532,31.3142019,2021-12-03 10:28:02,3.9,365.25,4.869,31.23,3.39,0,0.24,1007.38,318.89,13.16,11.623,7.91,-80.05
120.6853863,31.3142101,2021-12-03 10:28:04,3.94,365.16,4.869,18.71,2.03,0,0.24,999.77,318.79,13.15,11.626,7.91,-80.05
120.6854172,31.3142219,2021-12-03 10:28:06,3.91,365.07,4.869,24.94,2.71,0,0.24,1005.45,318.71,13.13,11.626,7.91,-80.05
120.6854481,31.3142337,2021-12-03 10:28:08,3.9,365.28,4.889,20.89,2.27,0,0.24,998.66,318.88,13.15,11.627,7.91,-80.04
120.68548,31.3142415,2021-12-03 10:28:10,3.9,365.41,4.88,28.27,3.07,0,0.24,988.18,319,13.17,11.626,7.91,-80.04
120.6855138,31.3142455,2021-12-03 10:28:12,3.88,365.55,4.869,29.11,3.16,0,0.24,994.23,319.12,13.17,11.627,7.91,-80.04
120.6855474,31.3142476,2021-12-03 10:28:14,3.86,365.63,4.9,19.82,2.15,0,0.24,988.13,319.18,13.16,11.628,7.91,-80.04
120.6855812,31.3142504,2021-12-03 10:28:16,3.84,365.68,4.929,13.71,1.49,0,0.24,987.54,319.22,13.18,11.628,7.91,-80.04
120.6856138,31.3142572,2021-12-03 10:28:18,3.76,365.69,4.889,30.62,3.32,0,0.24,995.74,319.23,13.19,11.629,7.91,-80.05
120.6856459,31.3142683,2021-12-03 10:28:20,3.74,365.61,4.909,7.85,0.85,0,0.24,996.01,319.14,13.18,11.63,7.91,-80.05
120.6856795,31.314281,2021-12-03 10:28:22,3.77,365.39,5.039,20.05,2.18,0,0.24,1004.8,318.95,13.17,11.63,7.91,-80.05
120.685711,31.3142884,2021-12-03 10:28:24,3.75,365.4,5.05,31.97,3.47,0,0.24,987.86,318.95,13.15,11.631,7.91,-80.06
120.6857437,31.3142898,2021-12-03 10:28:26,3.76,365.22,5.199,22.03,2.39,0,0.24,984.14,318.79,13.14,11.632,7.91,-80.06
120.6857773,31.3142886,2021-12-03 10:28:28,3.85,365.17,5.309,42.12,4.57,0,0.24,983.91,318.76,13.15,11.631,7.91,-80.06
120.6858108,31.3142885,2021-12-03 10:28:30,3.88,365.28,5.469,22.54,2.45,0,0.24,1001.32,318.87,13.15,11.628,7.91,-80.06
120.6858434,31.3142955,2021-12-03 10:28:33,3.92,365.45,5.55,20.61,2.24,0,0.24,1002.63,319.04,13.14,11.626,7.91,-80.06
120.6858754,31.3143052,2021-12-03 10:28:35,3.99,365.72,5.57,27.49,2.98,0,0.24,1013.09,319.27,13.13,11.627,7.91,-80.06
120.6859074,31.3143121,2021-12-03 10:28:37,4,365.58,5.489,22.38,2.43,0,0.24,1000.97,319.14,13.12,11.627,7.91,-80.06
120.6859405,31.3143137,2021-12-03 10:28:39,3.99,365.58,5.489,24.97,2.71,0,0.24,994.24,319.14,13.13,11.627,7.91,-80.06
120.6859738,31.314312,2021-12-03 10:28:41,3.96,365.36,5.429,26.57,2.88,0,0.24,985.39,318.96,13.13,11.626,7.91,-80.06
120.6860077,31.3143117,2021-12-03 10:28:43,3.96,365.14,5.38,18.61,2.02,0,0.24,990.8,318.76,13.13,11.626,7.91,-80.05
120.6860412,31.3143147,2021-12-03 10:28:45,3.83,364.87,5.349,31.09,3.37,0,0.24,997.39,318.53,13.14,11.627,7.91,-80.05
120.6860753,31.3143225,2021-12-03 10:28:47,3.82,364.77,5.309,46.47,5.04,0,0.24,998.07,318.43,13.13,11.628,7.91,-80.05
120.686107,31.3143297,2021-12-03 10:28:49,3.83,364.87,5.219,21.28,2.31,0,0.24,991.24,318.51,13.13,11.628,7.91,-80.05
120.6861403,31.314336,2021-12-03 10:28:51,3.83,365.05,5.119,11.72,1.27,0,0.24,981.87,318.68,13.14,11.628,7.91,-80.05
120.6861744,31.3143428,2021-12-03 10:28:53,3.83,364.83,4.949,8.49,0.92,0,0.24,971.95,318.48,13.16,11.628,7.91,-80.05
120.6862077,31.3143447,2021-12-03 10:28:55,3.81,364.72,4.679,43.42,4.71,0,0.24,970.19,318.37,13.15,11.63,7.91,-80.06
120.6862405,31.3143401,2021-12-03 10:28:57,3.86,364.92,4.559,25.93,2.81,0,0.24,975.8,318.54,13.14,11.631,7.91,-80.06
120.6862744,31.3143375,2021-12-03 10:28:59,3.9,365.04,4.28,36.36,3.95,0,0.24,983.14,318.63,13.14,11.633,7.91,-80.07
120.6863081,31.314341,2021-12-03 10:29:01,3.85,365.17,4.07,25.86,2.81,0,0.24,979.24,318.74,13.14,11.633,7.91,-80.08
120.6863414,31.3143434,2021-12-03 10:29:03,3.84,365,4.09,20.38,2.21,0,0.24,981.45,318.57,13.14,11.635,7.91,-80.08
120.6863751,31.3143456,2021-12-03 10:29:05,3.82,364.85,4.309,12.05,1.31,0,0.24,989.42,318.45,13.14,11.635,7.91,-80.09
120.6864096,31.3143503,2021-12-03 10:29:07,3.84,365.27,4.329,2.44,0.26,0,0.24,994.36,318.82,13.13,11.634,7.91,-80.1
120.6864432,31.3143536,2021-12-03 10:29:09,3.8,365.52,4.26,41.77,4.53,0,0.24,999.88,319.03,13.12,11.635,7.91,-80.11
120.6864778,31.314357,2021-12-03 10:29:11,3.78,365.78,4.25,40.77,4.42,0,0.24,1014.15,319.25,13.12,11.635,7.91,-80.12
120.6865093,31.3143652,2021-12-03 10:29:13,3.74,365.78,4.199,30.93,3.36,0,0.24,1012.54,319.25,13.13,11.636,7.91,-80.13
120.6865405,31.3143784,2021-12-03 10:29:15,3.76,365.57,4.21,16.65,1.81,0,0.24,1013.09,319.07,13.12,11.635,7.91,-80.13
120.68657,31.3143883,2021-12-03 10:29:17,3.72,365.41,4.179,17.18,1.86,0,0.24,1010.93,318.94,13.11,11.633,7.91,-80.13
120.6866051,31.3143858,2021-12-03 10:29:19,3.71,365.08,4.179,23.17,2.51,0,0.24,1006.48,318.65,13.09,11.634,7.91,-80.13
120.6866346,31.314374,2021-12-03 10:29:21,3.69,364.74,4.15,8.61,0.93,0,0.24,1001.76,318.36,13.09,11.633,7.91,-80.11
120.6866647,31.3143594,2021-12-03 10:29:23,3.64,364.71,4.07,14.6,1.58,0,0.24,995.92,318.34,13.09,11.632,7.91,-80.1
120.6866961,31.3143475,2021-12-03 10:29:25,3.69,364.61,4.11,26.15,2.84,0,0.24,996.21,318.26,13.08,11.631,7.91,-80.08
120.6867276,31.314336,2021-12-03 10:29:27,3.68,364.76,4.159,19.31,2.1,0,0.24,988.7,318.4,13.07,11.63,7.91,-80.07
120.6867601,31.3143258,2021-12-03 10:29:29,3.7,365.24,4.17,18.83,2.04,0,0.24,982.66,318.85,13.07,11.627,7.91,-80.05
120.686794,31.3143235,2021-12-03 10:29:31,3.78,365.05,4.17,13.61,1.48,0,0.24,983.07,318.69,13.06,11.625,7.91,-80.03
120.6868275,31.3143294,2021-12-03 10:29:33,3.79,365.27,4.199,20.93,2.27,0,0.24,981.95,318.88,13.06,11.626,7.91,-80.01
120.686859,31.3143323,2021-12-03 10:29:35,3.77,365.42,4.199,30.47,3.31,0,0.24,985.33,319.02,13.07,11.625,7.91,-79.98
120.6868933,31.3143304,2021-12-03 10:29:37,3.76,366,4.15,31.63,3.43,0,0.24,983.31,319.53,13.06,11.625,7.91,-79.95
120.6869267,31.3143266,2021-12-03 10:29:39,3.77,365.67,4.19,34.31,3.72,0,0.24,984.57,319.25,13.1,11.623,7.91,-79.93
120.6869584,31.3143187,2021-12-03 10:29:41,3.74,365.46,4.219,28.82,3.13,0,0.24,986.28,319.05,13.1,11.625,7.91,-79.91
120.6869902,31.314308,2021-12-03 10:29:43,3.78,365.39,4.21,20.69,2.25,0,0.24,994.12,318.98,13.12,11.626,7.91,-79.9
120.6870221,31.3142992,2021-12-03 10:29:45,3.75,365.42,4.219,9.36,1.02,0,0.24,993.81,319.01,13.14,11.627,7.91,-79.89
120.6870543,31.3142894,2021-12-03 10:29:47,3.72,365.27,4.219,25.95,2.82,0,0.24,986.12,318.88,13.17,11.627,7.91,-79.87
120.6870855,31.3142785,2021-12-03 10:29:49,3.73,364.89,4.23,40.27,4.37,0,0.24,1004.23,318.53,13.18,11.628,7.91,-79.86
120.6871175,31.3142696,2021-12-03 10:29:51,3.71,364.77,4.25,21.73,2.36,0,0.24,996.71,318.41,13.19,11.63,7.91,-79.85
120.6871507,31.3142609,2021-12-03 10:29:53,3.69,364.88,4.179,24.48,2.66,0,0.24,996.15,318.49,13.16,11.632,7.91,-79.84
120.6871833,31.3142528,2021-12-03 10:29:55,3.68,364.92,4.21,31.76,3.45,0,0.24,1001.13,318.51,13.18,11.634,7.91,-79.84
120.6872168,31.3142489,2021-12-03 10:29:57,3.68,365.05,4.19,46.74,5.07,0,0.24,1004.45,318.6,13.18,11.637,7.91,-79.83
120.6872492,31.3142432,2021-12-03 10:29:59,3.64,365.34,4.19,38.27,4.15,0,0.24,1010.99,318.85,13.19,11.638,7.91,-79.84
120.6872775,31.3142299,2021-12-03 10:30:01,3.67,365.48,4.179,26.7,2.9,0,0.24,1011.74,318.97,13.19,11.637,7.91,-79.84
120.6873033,31.3142116,2021-12-03 10:30:03,3.69,365.36,4.17,10.52,1.14,0,0.24,1010.48,318.89,13.2,11.636,7.91,-79.84
120.6873236,31.3141896,2021-12-03 10:30:05,3.78,365.25,4.25,17.82,1.93,0,0.24,1016.66,318.82,13.19,11.632,7.91,-79.84
120.6873413,31.3141647,2021-12-03 10:30:07,3.81,365.4,4.25,36.78,3.99,0,0.24,1016.11,318.95,13.21,11.631,7.91,-79.85
120.6873605,31.3141407,2021-12-03 10:30:09,3.87,365.44,4.17,38.28,4.15,0,0.24,1010.77,318.99,13.19,11.631,7.91,-79.85
120.6873862,31.314124,2021-12-03 10:30:11,3.91,365.12,4.11,41.69,4.52,0,0.24,1008.62,318.7,13.19,11.632,7.91,-79.86
120.6874182,31.3141169,2021-12-03 10:30:13,3.94,364.74,4.11,31.46,3.41,0,0.24,996.8,318.38,13.2,11.631,7.91,-79.87
120.687455,31.314118,2021-12-03 10:30:15,3.98,365.37,4.179,28.29,3.07,0,0.24,982.72,318.92,13.2,11.632,7.91,-79.88
120.6874879,31.3141219,2021-12-03 10:30:17,4.02,365.55,4.1,7.21,0.78,0,0.24,976.31,319.05,13.18,11.635,7.91,-79.89
120.6875216,31.3141282,2021-12-03 10:30:19,4.01,365.58,4.21,34.32,3.72,0,0.24,978.77,319.07,13.19,11.636,7.91,-79.9
120.6875537,31.3141314,2021-12-03 10:30:21,4.02,365.48,4.17,11.63,1.26,0,0.24,971.56,319.01,13.21,11.633,7.91,-79.91
120.6875882,31.3141328,2021-12-03 10:30:23,4,366.3,4.179,16.39,1.78,0,0.24,969.12,319.73,13.22,11.632,7.91,-79.93
120.6876186,31.3141415,2021-12-03 10:30:25,3.95,366.88,4.19,19.63,2.13,0,0.24,966.16,320.24,13.23,11.632,7.91,-79.95
120.6876473,31.3141555,2021-12-03 10:30:27,3.92,367.01,4.179,24.65,2.67,0,0.24,968.91,320.34,13.22,11.634,7.91,-79.97
120.6876764,31.3141572,2021-12-03 10:30:29,3.94,366.74,4.179,13.04,1.41,0,0.24,976.59,320.1,13.23,11.634,7.91,-79.99
120.6877069,31.3141481,2021-12-03 10:30:31,3.97,366.79,4.19,20.78,2.26,0,0.24,990.25,320.14,13.23,11.634,7.91,-80.01
120.6877367,31.3141349,2021-12-03 10:30:33,4.01,366.73,4.199,32.89,3.57,0,0.24,1006.8,320.07,13.22,11.636,7.91,-80.03
120.6877692,31.3141223,2021-12-03 10:30:35,4.08,366.85,4.21,14.9,1.62,0,0.24,1018.64,320.17,13.23,11.638,7.91,-80.06
120.6878,31.3141107,2021-12-03 10:30:37,4.02,366.6,4.239,15.63,1.7,0,0.24,1022.72,319.94,13.22,11.639,7.91,-80.09
120.6878331,31.3140997,2021-12-03 10:30:39,4.04,366.66,4.269,23.46,2.55,0,0.24,1029.67,319.99,13.21,11.638,7.91,-80.12
120.6878667,31.3140949,2021-12-03 10:30:41,4,366.52,4.219,17.91,1.94,0,0.24,1035.64,319.87,13.21,11.638,7.91,-80.16
120.6879006,31.3140964,2021-12-03 10:30:43,3.99,366.3,4.159,11.2,1.21,0,0.24,1037.51,319.67,13.18,11.64,7.91,-80.19
120.6879341,31.3141003,2021-12-03 10:30:45,4,366.54,4.179,12.43,1.35,0,0.24,1045.19,319.88,13.19,11.639,7.91,-80.21
120.6879672,31.3141087,2021-12-03 10:30:47,4,366.33,4.219,14.23,1.54,0,0.24,1044.88,319.69,13.18,11.64,7.91,-80.24
120.6879969,31.3141218,2021-12-03 10:30:49,4.01,366.35,4.219,22.63,2.46,0,0.24,1034.48,319.71,13.16,11.641,7.91,-80.27
120.6880272,31.3141315,2021-12-03 10:30:51,4.07,366.08,4.23,28.64,3.11,0,0.24,1043.18,319.46,13.16,11.642,7.91,-80.3
120.6880594,31.3141311,2021-12-03 10:30:53,4.11,366.08,4.23,35.59,3.86,0,0.24,1046.02,319.45,13.17,11.643,7.92,-80.33
120.6880923,31.3141251,2021-12-03 10:30:55,4.16,366,4.179,36.78,3.99,0,0.24,1045.69,319.37,13.15,11.644,7.92,-80.36
120.6881244,31.3141173,2021-12-03 10:30:57,4.18,365.7,4.15,26.11,2.83,0,0.24,1041.45,319.1,13.16,11.645,7.92,-80.39
120.6881592,31.3141109,2021-12-03 10:30:59,4.14,365.26,4.15,35.94,3.9,0,0.24,1048.07,318.71,13.15,11.646,7.92,-80.41
120.6881929,31.3141082,2021-12-03 10:31:01,4.17,365.24,4.139,35.1,3.81,0,0.24,1049.8,318.69,13.15,11.646,7.92,-80.44
120.6882273,31.3141116,2021-12-03 10:31:03,4.21,365.19,4.119,25.04,2.72,0,0.24,1046.63,318.67,13.16,11.644,7.92,-80.46
120.6882598,31.3141197,2021-12-03 10:31:05,4.29,365.11,4.11,42.67,4.63,0,0.24,1048.42,318.6,13.15,11.643,7.92,-80.49
120.6882902,31.3141335,2021-12-03 10:31:07,4.31,365,4.17,33.08,3.59,0,0.24,1046.35,318.5,13.16,11.643,7.92,-80.52
120.6883215,31.3141519,2021-12-03 10:31:09,4.32,365.03,4.219,17.26,1.87,0,0.24,1059.76,318.54,13.17,11.642,7.92,-80.55
120.68835,31.31416,2021-12-03 10:31:11,4.44,365.88,4.219,29.53,3.2,0,0.24,1059.51,319.29,13.18,11.64,7.92,-80.57
120.6883819,31.3141603,2021-12-03 10:31:13,4.46,366.29,4.219,35.94,3.9,0,0.24,1046.35,319.66,13.19,11.64,7.92,-80.59
